31/10/2022 11:55:57 :
        Data file: C:\Users\rchen2\Documents\Black Grouse PhD\GitHub\blackgrouse-hunting\data\cleandata\Microsat.males.noLOCUS1+13.fstat.dat
        Used loci:  Loc_1 Loc_2 Loc_3 Loc_4 Loc_5 Loc_7 Loc_8 Loc_9 Loc_10 Loc_11
        Detection of first generation migrants
        Likelihood ratio L_home / L_max
        Criterion: Rannala & Mountain (1997)
        Number of simulated individuals: 1000
        Simulation algorithm: Paetkau et al. (2004)
        Threshold (p-value): 0.01
        Starting computation
31/10/2022 11:55:57 - 19 individuals with a probability below 0.01
31/10/2022 11:55:59 - Computation terminated. Duration: 7459.875 s
;;;;1;2;3;4;5;6;7;8;9;10;11;12;Nb. of loci;Used loci;Missing loci
5/;5;0.616;0.288;11.563;11.154;11.613;10.941;10.772;11.375;10.156;11.445;11.258;10.792;10.671;10.940;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.067;0.562;12.186;12.335;11.104;12.947;11.171;12.831;12.001;14.280;11.635;12.558;11.959;11.153;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.104;0.547;12.108;13.161;12.207;13.336;11.911;13.776;13.070;14.247;12.907;12.998;12.199;11.807;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.799;17.772;15.184;15.848;14.914;13.128;14.059;14.596;16.856;15.152;15.606;15.076;15.089;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.805;13.930;13.951;15.526;13.800;13.296;15.608;14.327;15.087;13.565;14.507;14.553;15.288;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.807;11.250;11.124;12.164;10.562;10.226;11.778;11.394;12.872;11.948;12.104;10.719;12.499;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.804;11.141;11.589;10.816;11.930;10.604;11.461;11.483;12.412;11.936;10.695;10.919;11.439;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.806;12.538;12.122;14.379;13.640;12.029;12.467;12.258;14.384;14.085;13.143;13.900;12.597;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.291;0.445;13.594;14.266;14.678;13.506;11.940;11.649;14.481;15.720;13.132;12.446;12.090;13.073;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.382;0.400;11.254;12.145;14.582;12.038;11.635;11.307;11.785;12.706;11.830;11.726;11.999;12.295;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.581;0.306;11.130;11.585;13.181;12.186;11.711;11.695;14.260;13.196;11.594;11.822;11.419;11.946;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.288;0.450;11.695;11.315;12.061;12.001;10.808;11.310;11.323;11.310;10.520;10.891;11.099;12.790;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.862;0.191;12.991;12.078;11.817;12.210;12.464;14.222;12.468;12.305;13.240;11.601;11.625;12.631;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.678;0.259;14.295;12.271;13.752;11.921;12.341;12.237;12.984;15.502;13.452;12.147;11.662;12.462;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.397;0.388;12.170;10.831;12.624;12.270;11.017;11.834;10.801;12.201;10.890;11.425;11.562;10.620;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.656;0.268;10.682;12.227;13.168;10.102;10.758;10.967;10.806;10.750;11.935;11.404;10.861;12.415;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.000;0.774;19.473;16.982;16.222;16.018;15.607;13.657;16.486;17.726;13.734;15.714;16.025;17.425;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;2.542;0.041;14.983;15.953;14.510;15.284;15.271;15.509;14.586;16.039;12.967;14.814;14.209;14.119;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.485;0.407;10.585;10.736;12.640;10.535;11.022;11.020;11.362;12.638;12.050;11.527;11.512;13.230;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.928;0.259;14.185;12.600;14.890;12.833;12.912;13.359;13.091;14.891;12.431;13.449;12.837;13.550;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.076;0.543;12.496;13.893;15.132;14.663;12.765;12.572;15.376;15.607;15.023;13.611;13.235;14.553;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.719;0.107;15.739;14.477;13.582;13.601;13.349;14.467;14.341;13.537;14.891;13.347;12.747;14.027;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.566;0.366;13.286;12.284;12.756;12.094;11.889;11.493;11.384;13.283;12.412;11.861;10.927;12.274;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.230;0.196;11.419;12.555;13.370;12.191;11.826;12.648;13.452;12.860;12.815;12.418;11.746;12.364;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.000;0.783;12.283;13.328;14.053;13.171;11.628;10.449;14.079;15.089;10.844;12.160;12.098;12.407;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.740;0.299;11.223;11.312;11.374;10.976;11.322;11.172;11.464;10.432;11.523;11.342;10.901;11.777;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.633;0.334;11.563;11.699;14.563;12.012;11.101;11.735;12.309;12.820;12.235;13.029;11.351;13.936;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.509;0.139;14.005;12.457;14.525;12.211;13.184;13.341;11.832;14.749;14.056;12.457;13.333;13.258;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.000;0.777;12.306;12.977;14.353;13.473;12.360;11.068;13.849;14.262;11.779;11.642;11.728;13.372;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.000;0.786;17.476;13.504;16.527;14.686;13.786;12.464;16.905;14.456;13.027;13.127;14.041;14.000;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.000;0.776;10.963;12.237;13.241;12.042;10.236;9.991;12.961;12.984;11.787;11.257;10.923;11.441;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.075;0.518;10.750;11.072;12.749;12.423;11.214;10.825;14.021;11.906;12.862;11.341;10.750;13.284;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;2.232;0.058;16.446;16.394;16.057;15.226;12.997;15.229;16.007;17.601;14.973;16.615;17.378;15.027;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.830;0.279;17.782;16.727;16.962;14.210;15.382;13.017;15.474;17.228;12.187;16.927;14.202;12.754;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.000;0.774;14.765;15.617;16.332;16.738;13.936;12.654;18.193;15.953;14.203;13.204;15.250;16.308;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.666;0.118;15.609;17.662;13.596;15.840;14.718;15.263;15.043;15.399;14.549;14.295;15.203;17.156;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;2.152;0.068;12.640;13.708;14.635;15.658;16.088;14.784;15.653;15.235;14.417;12.633;13.672;16.209;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.121;0.214;14.806;14.229;13.216;13.946;13.171;12.187;15.086;14.568;11.066;12.761;12.292;14.132;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.657;0.326;11.636;12.380;13.292;12.542;11.588;12.245;12.107;13.189;13.361;11.705;12.079;13.373;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;2.329;0.053;11.871;12.459;12.728;12.044;11.571;13.819;11.490;12.426;14.150;11.849;11.652;11.636;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;2.983;0.027;17.200;15.607;12.280;12.845;13.603;15.263;13.694;14.575;13.613;12.860;13.905;12.851;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.000;0.781;20.282;20.521;17.077;19.540;18.567;14.656;17.009;17.194;15.317;20.140;17.008;16.682;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.076;0.515;14.815;15.451;19.505;16.044;14.287;14.363;16.801;18.110;17.412;17.551;15.047;18.599;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.416;0.422;11.356;11.306;11.638;11.057;11.004;11.088;11.280;13.054;11.095;11.019;10.672;11.801;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.086;0.512;11.821;11.338;11.467;11.501;10.690;10.446;12.922;11.546;10.359;10.700;10.528;11.522;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.387;0.423;11.075;13.106;15.173;12.520;11.291;11.462;13.401;12.475;13.627;12.384;11.703;12.784;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.000;0.777;13.633;14.253;15.293;15.355;13.920;12.257;17.322;14.042;13.748;14.644;13.675;16.006;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.730;0.298;11.136;11.601;11.961;11.715;10.070;10.800;10.802;12.323;11.301;10.971;10.815;11.255;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.000;0.788;14.269;15.218;16.465;16.717;15.138;13.803;16.181;18.037;14.206;16.037;15.457;15.964;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;2.589;0.036;12.077;11.893;14.672;12.322;11.475;13.884;11.304;11.999;11.327;11.894;11.418;11.295;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.676;0.131;13.227;11.083;12.422;12.147;10.444;12.119;12.759;14.546;11.155;11.668;11.965;11.920;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.498;0.379;9.989;10.696;11.027;9.556;9.851;10.054;9.703;11.833;10.170;10.208;9.917;9.855;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.548;0.143;11.174;11.989;12.924;11.583;11.197;12.509;11.629;11.143;11.585;10.961;11.522;12.174;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.230;0.169;14.163;13.288;14.098;11.098;10.995;14.418;12.225;12.059;12.445;12.333;11.535;12.048;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.004;0.237;13.515;11.712;10.990;11.743;11.502;11.779;11.557;11.250;10.553;11.100;11.637;11.126;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.171;0.189;12.590;12.886;13.342;12.464;11.849;12.573;13.020;12.805;12.338;12.268;11.956;13.174;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.993;0.051;16.193;17.351;14.425;16.250;17.084;17.957;16.100;14.107;15.966;18.263;15.502;16.611;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.058;0.217;13.263;11.819;11.681;12.758;12.068;14.301;12.739;13.509;13.347;12.719;12.522;13.158;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.891;0.280;18.662;15.079;13.821;15.522;14.321;15.632;14.546;19.339;14.896;13.951;14.165;13.656;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.802;13.055;12.776;13.942;13.799;13.749;14.770;12.242;13.054;12.716;13.177;12.704;12.715;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.520;0.112;9.986;10.253;11.630;10.447;11.049;12.744;11.506;10.732;11.405;11.659;11.227;11.234;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.379;0.440;22.621;21.070;20.067;19.172;18.628;19.486;17.131;19.231;18.089;19.016;18.869;16.752;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.274;0.505;11.596;12.988;12.822;11.458;12.567;13.785;11.732;12.137;12.550;14.294;12.188;12.867;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.998;0.242;12.577;12.960;11.179;12.047;11.602;11.305;12.177;14.917;12.276;12.672;12.008;12.096;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.107;0.550;14.432;11.923;14.154;13.307;12.435;12.110;12.029;14.808;13.784;13.128;13.024;13.081;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.393;0.134;14.144;10.773;11.543;11.117;11.319;12.943;12.166;14.024;12.119;11.755;11.719;11.361;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;2.510;0.017;13.905;13.845;14.729;14.354;16.249;17.357;14.559;12.049;14.409;15.612;14.627;16.094;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.040;0.212;13.497;11.971;14.092;12.626;13.315;15.233;13.011;14.702;12.894;13.193;13.151;12.652;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.815;16.010;16.267;14.688;15.917;15.251;15.744;13.128;15.474;14.759;15.345;15.668;14.308;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.262;0.529;10.839;11.923;11.067;10.395;10.855;13.023;10.435;10.423;11.770;10.174;10.297;11.727;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.508;0.420;16.093;13.593;12.269;13.188;13.975;12.251;12.260;13.618;11.752;13.155;12.966;13.104;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.709;0.326;18.116;15.682;15.058;13.509;15.576;15.040;14.218;15.118;14.585;14.290;14.818;14.266;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.812;15.650;12.986;11.886;13.011;12.860;11.980;11.409;14.008;11.559;12.215;12.606;12.225;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.853;0.282;14.819;12.111;11.751;12.134;13.300;16.677;12.405;12.237;13.350;12.677;12.050;11.551;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.449;0.420;15.354;14.467;12.900;12.206;12.852;12.119;12.568;14.234;12.900;12.374;12.811;12.262;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.439;0.447;17.650;15.639;14.435;15.176;15.849;17.927;14.874;17.105;15.313;16.028;16.221;15.463;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.969;0.245;12.611;11.897;12.872;12.864;10.952;11.800;11.921;13.635;12.201;11.868;11.968;12.910;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.800;17.938;19.232;15.179;15.867;16.198;16.280;12.668;14.146;14.202;15.750;15.141;14.494;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.464;0.116;17.279;13.978;18.627;16.218;15.237;15.740;15.442;19.051;16.319;16.948;15.183;16.859;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.801;12.921;11.548;14.519;12.371;12.067;12.358;11.189;13.383;11.484;12.180;12.343;11.471;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.273;0.164;11.865;10.181;14.080;10.515;10.249;11.561;11.454;13.222;12.246;11.044;10.781;12.831;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.453;0.111;13.741;13.923;14.736;14.193;12.768;11.989;13.441;12.662;14.398;13.271;13.619;14.232;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.549;0.112;11.867;10.795;10.389;10.244;11.237;12.794;11.131;10.440;10.868;10.972;9.582;10.658;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.389;0.131;12.224;12.845;15.906;14.058;12.632;13.218;13.613;13.892;13.657;12.658;14.299;14.328;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.513;0.412;16.341;15.314;14.500;13.909;14.673;13.621;13.353;16.124;12.840;15.278;13.739;13.326;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.794;0.304;10.726;10.028;10.952;9.521;9.795;11.208;10.315;11.486;11.312;10.535;9.976;11.076;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.566;0.089;12.972;15.452;14.920;13.690;14.584;13.648;14.537;13.310;13.376;13.041;14.340;14.170;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.125;0.534;13.676;14.430;12.697;13.385;13.497;14.291;12.710;13.042;13.108;14.809;13.289;12.585;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.802;13.837;13.917;12.340;11.279;11.536;12.341;10.724;12.503;13.324;11.806;11.138;11.578;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.811;26.814;28.579;26.928;27.040;28.041;26.337;21.098;22.589;28.111;26.970;26.693;25.487;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.388;0.443;11.686;10.858;11.681;10.972;11.789;11.088;10.950;11.809;10.562;10.840;12.073;11.109;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.808;15.539;13.627;13.487;11.797;12.071;12.956;11.374;13.722;13.260;11.908;12.451;14.402;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.058;0.574;14.127;11.746;13.725;11.500;11.190;12.800;11.249;12.659;13.561;12.552;11.984;13.403;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.599;0.371;13.928;12.031;10.707;11.487;11.624;12.174;11.306;12.768;11.042;11.274;11.763;10.771;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.861;0.277;13.080;12.702;14.219;13.422;13.542;13.119;13.563;14.662;12.836;13.939;14.437;13.145;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.925;0.257;10.536;11.382;11.031;9.575;10.014;10.525;10.500;12.294;11.022;11.132;10.433;11.501;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.828;0.284;13.799;14.053;12.206;12.679;12.598;14.892;13.019;12.926;12.943;12.192;13.164;13.236;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.358;0.137;13.172;12.916;16.827;14.294;13.351;16.182;14.274;16.131;16.348;14.940;14.156;16.296;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.308;0.490;17.903;18.171;14.402;14.553;15.403;13.821;13.831;16.049;15.040;15.718;13.523;15.170;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.253;0.507;12.891;11.793;12.467;11.615;11.906;12.905;11.868;14.220;12.507;12.953;11.694;12.977;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.999;0.249;13.671;14.248;12.460;12.621;11.529;13.294;11.936;13.246;10.936;12.224;12.145;11.339;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.805;25.237;23.943;24.423;24.733;25.332;21.529;20.341;22.375;24.612;24.310;24.930;23.808;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.135;0.184;12.663;14.033;12.600;11.864;13.297;12.297;12.125;13.738;12.797;13.785;11.117;10.990;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.451;0.429;18.421;14.680;18.251;16.572;16.241;19.109;15.131;19.948;15.458;16.987;16.320;17.842;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.809;17.262;16.439;16.027;13.620;13.389;15.503;11.760;13.680;12.667;13.321;13.251;12.965;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
