20/10/2022 17:11:11 :
        Data file: C:\Users\rchen2\Documents\Black Grouse PhD\GitHub\blackgrouse-hunting\data\cleandata\Microsat.adults.noLOCUS1+13.fstat.dat
        Used loci:  Loc_1 Loc_2 Loc_3 Loc_4 Loc_5 Loc_6 Loc_8 Loc_9 Loc_10 Loc_11 Loc_12
        Detection of first generation migrants
        Likelihood ratio L_home / L_max
        Criterion: Rannala & Mountain (1997)
        Number of simulated individuals: 1000
        Simulation algorithm: Paetkau et al. (2004)
        Threshold (p-value): 0.01
        Starting computation
20/10/2022 17:11:11 - 27 individuals with a probability below 0.01
20/10/2022 17:11:13 - Computation terminated. Duration: 20804.360 s
;;;;1;2;3;4;5;6;7;8;9;10;11;12;Nb. of loci;Used loci;Missing loci
5/;5;1.131;0.119;11.561;12.013;12.844;13.316;12.692;14.720;12.988;14.305;13.166;12.927;13.016;12.530;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.356;0.450;11.983;12.979;13.351;13.452;12.339;12.927;13.286;13.619;13.125;13.423;12.577;12.137;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.841;12.290;12.461;12.395;13.038;11.649;12.591;12.143;13.925;12.772;12.411;12.870;12.268;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.466;0.382;12.429;12.656;12.577;12.659;11.871;11.515;12.257;13.166;11.789;11.727;12.127;11.405;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.833;13.798;12.399;13.623;12.927;12.055;12.802;12.944;14.596;13.777;12.908;13.682;13.704;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.830;15.895;15.269;14.312;15.866;13.976;14.935;14.160;16.266;15.340;16.368;16.357;15.066;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.346;0.461;14.285;13.561;16.100;15.502;13.419;13.073;14.489;15.054;14.794;14.100;13.438;14.015;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.829;14.322;13.147;12.958;13.734;12.260;13.554;13.467;13.482;12.933;14.206;13.575;14.066;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.207;0.530;14.603;14.890;14.940;12.745;12.952;13.273;13.513;13.185;13.718;13.209;12.835;14.337;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.833;13.255;14.291;14.817;14.740;13.043;13.283;15.285;15.614;13.176;14.262;13.532;13.787;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.978;0.160;16.154;16.411;15.832;16.459;15.880;15.182;18.796;18.298;15.409;14.902;15.786;16.969;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.832;12.889;12.607;14.108;12.794;11.797;12.979;14.086;14.196;13.813;13.489;13.285;12.824;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.898;0.191;12.537;13.089;13.276;12.569;12.504;13.418;12.114;11.746;11.606;13.191;12.179;12.515;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.832;12.414;13.242;13.919;12.308;12.136;12.542;12.370;12.874;14.080;12.519;12.156;13.445;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.476;0.378;12.438;12.245;12.283;12.111;12.130;12.550;12.653;13.544;13.048;11.747;11.698;11.654;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.830;13.049;13.382;15.010;13.388;12.353;12.473;14.761;13.991;13.518;12.746;13.102;13.823;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.829;15.603;15.574;16.427;14.884;14.332;15.626;15.508;15.886;14.569;15.945;15.311;15.055;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.310;0.486;14.530;14.613;17.127;15.977;14.840;18.472;15.886;18.403;17.718;16.457;15.930;15.459;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.840;18.777;16.708;17.346;15.225;14.275;15.547;16.779;17.095;16.489;15.021;17.256;17.763;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.839;17.495;18.741;18.120;18.246;16.619;16.939;18.380;17.802;18.717;19.094;17.789;18.168;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.084;0.607;13.022;13.272;13.876;12.802;12.492;13.430;13.893;12.820;14.110;12.822;12.408;13.461;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.247;0.522;12.243;12.499;13.225;12.623;12.382;12.578;12.914;13.658;12.415;12.720;12.135;12.854;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.831;16.231;16.739;17.265;17.115;15.394;16.172;18.210;19.037;16.284;18.151;16.825;16.728;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.867;0.193;14.859;13.688;15.571;12.955;13.488;13.703;13.888;13.814;12.621;12.809;12.839;13.843;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;1.352;0.078;11.731;13.039;13.449;14.290;13.083;12.788;13.437;14.568;12.439;13.175;13.016;12.509;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.833;12.619;14.352;13.648;13.135;12.602;13.327;13.826;14.355;14.431;14.253;13.264;13.485;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.443;0.394;12.472;12.523;12.066;12.941;12.411;12.608;12.828;12.393;12.585;12.762;11.967;13.043;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.836;14.223;14.999;14.398;15.082;13.453;15.005;15.356;15.682;14.876;14.844;14.203;14.982;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.836;11.882;12.307;12.851;11.949;11.293;12.383;11.639;11.959;12.805;12.069;11.787;13.007;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.893;0.185;13.923;14.186;13.201;14.499;14.093;14.663;15.379;16.078;14.089;14.757;13.830;15.684;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.833;14.548;15.236;15.918;14.315;14.044;15.974;16.349;14.922;16.277;14.470;14.466;17.255;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.832;13.598;14.015;14.506;14.757;12.620;13.797;16.573;15.135;14.444;15.171;13.780;14.239;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.622;0.309;14.691;14.468;17.832;13.619;14.241;14.634;15.208;13.991;16.746;14.309;14.382;15.707;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.829;13.959;15.260;15.385;14.324;12.973;14.531;15.250;14.308;14.848;16.022;14.269;14.505;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.038;0.646;14.099;14.242;15.022;13.991;13.737;13.876;14.747;13.918;15.215;15.758;13.699;15.660;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.833;14.521;15.639;17.230;15.322;14.157;14.887;15.861;16.987;16.132;17.223;15.636;16.292;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.832;13.365;12.939;12.988;13.768;12.104;13.236;13.112;14.945;12.455;13.454;13.321;13.106;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.833;15.448;15.115;14.613;13.592;12.487;13.774;14.167;14.440;13.998;12.580;15.135;14.412;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.829;15.877;15.829;14.989;15.148;13.467;14.320;15.073;13.868;15.484;15.194;13.859;15.112;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.261;0.504;10.744;11.078;12.041;11.500;11.005;11.001;11.661;12.081;11.537;11.483;10.759;11.650;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.449;0.395;14.050;14.847;16.841;15.006;13.737;13.288;15.851;15.780;14.823;15.466;14.589;15.270;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.826;14.335;12.855;15.082;13.032;12.552;13.070;13.674;14.336;14.066;12.979;13.873;15.141;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.228;0.522;15.192;14.357;17.016;14.384;14.143;15.487;13.914;14.991;18.430;16.052;16.039;15.894;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.232;0.520;11.291;11.744;12.230;12.093;11.523;11.489;12.260;12.260;11.802;12.054;11.353;12.494;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.835;14.468;15.113;17.349;15.827;14.405;15.911;15.573;16.289;16.327;16.065;16.617;15.710;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.588;0.315;13.886;13.851;16.216;16.166;14.438;14.859;16.242;15.131;15.133;15.358;14.110;15.205;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.826;14.274;15.245;18.137;14.721;13.795;15.156;15.514;14.902;15.067;15.573;14.240;16.746;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.833;12.986;13.620;15.950;13.801;12.575;13.629;13.015;13.142;14.924;13.864;14.399;14.326;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.830;15.685;12.593;13.997;13.071;12.308;12.660;13.031;14.339;12.472;12.938;13.901;14.735;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.837;16.005;15.473;19.935;15.390;14.335;15.401;16.167;17.217;18.079;17.518;16.208;16.700;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.726;0.251;12.320;12.744;13.012;11.386;11.987;12.890;12.986;11.261;13.047;12.249;11.772;13.082;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.690;0.270;15.111;14.657;14.531;14.791;14.795;14.298;14.293;14.104;14.469;15.321;15.559;14.345;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.062;0.630;15.815;16.854;17.582;16.472;15.850;15.788;17.199;17.572;15.888;19.094;16.213;16.295;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;1.089;0.134;13.831;13.801;13.160;14.059;13.612;13.274;13.689;14.457;13.815;14.721;14.560;12.523;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.738;0.252;13.934;13.150;14.224;13.333;13.249;12.895;14.799;13.599;12.820;12.511;13.017;13.848;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;1.681;0.036;14.204;14.197;13.611;13.589;14.310;12.960;14.865;15.205;12.629;13.662;13.931;13.750;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.423;0.405;15.302;15.316;16.077;14.607;14.150;14.297;15.232;16.110;13.727;13.788;14.855;14.715;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.841;0.206;13.435;13.851;15.977;14.557;13.774;12.933;16.410;16.580;15.384;13.765;13.744;13.658;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.832;12.674;13.338;13.443;13.261;12.118;13.400;13.137;13.746;13.648;13.442;13.254;13.742;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.831;13.892;14.167;16.561;13.966;13.181;13.892;15.817;14.164;14.293;15.116;14.668;14.926;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.828;17.798;18.348;17.404;15.705;15.075;15.798;16.720;16.940;17.257;15.196;17.222;17.029;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;1.036;0.146;15.226;15.439;16.330;15.897;16.130;15.094;18.258;16.585;16.682;16.552;15.700;17.062;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.835;14.253;15.256;14.929;14.646;13.562;14.595;14.814;15.225;15.682;15.344;13.863;14.801;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.970;0.157;15.339;14.322;15.279;14.165;15.006;17.204;15.951;15.824;15.230;14.036;14.414;14.777;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.836;12.864;12.936;13.897;15.077;12.564;13.691;13.991;15.598;12.930;14.153;13.803;13.333;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.830;14.014;13.927;13.714;12.737;11.802;13.343;13.512;13.835;13.846;11.835;13.640;12.363;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.056;0.637;12.622;13.102;12.234;14.022;12.290;12.562;13.353;12.573;12.465;13.410;13.664;12.286;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.200;0.549;11.333;12.531;11.610;12.043;11.533;12.034;12.313;11.897;11.908;12.262;11.755;12.837;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;2.181;0.013;13.845;14.933;13.593;13.161;15.342;15.036;13.633;14.522;13.865;14.082;13.359;13.198;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.141;0.584;13.062;12.942;13.389;13.252;12.522;12.671;13.130;13.133;13.214;12.512;12.782;12.381;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;2.070;0.016;13.474;12.751;12.430;12.663;13.975;15.292;13.392;14.187;13.928;13.396;12.622;11.905;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.670;0.284;15.350;14.247;14.869;14.627;14.917;14.566;14.719;14.617;14.648;14.811;14.951;14.499;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.444;0.399;12.409;12.806;14.415;12.712;11.919;11.475;14.061;13.045;12.689;12.350;12.218;13.278;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.493;0.376;12.847;14.012;13.244;13.469;12.744;12.679;13.974;12.251;12.671;13.862;13.364;13.467;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.197;0.541;14.474;13.741;15.822;14.044;13.597;15.762;13.400;14.789;14.659;13.503;13.664;15.167;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.329;0.456;13.001;13.764;14.302;14.534;13.330;13.910;16.819;14.820;13.893;14.132;13.802;15.252;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.648;0.286;13.382;13.327;14.034;12.089;12.451;13.390;11.974;12.481;11.918;11.803;12.344;12.920;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.060;0.634;14.017;13.929;13.525;14.500;13.585;15.948;14.149;15.751;14.887;14.083;13.953;13.804;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;1.217;0.104;13.759;13.213;17.128;15.505;14.430;15.774;14.046;14.905;13.730;14.062;14.697;15.789;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.121;0.583;14.879;15.187;15.045;15.163;13.962;13.841;16.764;15.510;15.825;15.533;14.329;17.349;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.195;0.543;11.648;12.052;11.193;12.150;11.388;11.959;12.009;12.404;12.486;11.760;12.027;11.642;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.004;0.661;12.565;13.004;13.468;13.724;12.569;13.086;13.880;14.311;12.841;13.762;13.411;13.370;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.100;0.596;12.597;12.551;12.490;12.841;12.290;13.133;14.799;12.593;13.306;12.560;12.190;13.278;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.670;0.276;11.734;13.163;15.020;12.238;12.404;12.226;14.800;13.626;13.326;12.631;12.689;12.964;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.661;0.271;14.671;14.547;13.698;13.924;14.142;14.289;13.569;13.481;13.901;15.053;14.786;13.746;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.225;0.538;11.333;10.787;11.723;10.980;10.639;11.906;11.311;12.158;12.100;10.733;11.179;10.415;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.143;0.577;15.146;15.111;17.183;17.050;15.254;15.532;16.726;18.597;17.566;17.868;15.655;16.780;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.655;0.286;13.001;12.531;11.788;12.412;12.444;13.058;13.107;12.897;13.030;12.818;13.195;12.435;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.795;0.220;13.474;14.495;17.733;14.144;14.269;15.228;16.373;16.984;15.400;14.027;14.434;14.763;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.830;13.416;13.333;12.746;13.609;12.234;13.394;14.210;15.009;13.363;12.279;13.112;13.274;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.831;11.350;10.939;11.593;11.818;10.781;12.199;11.577;11.311;11.210;11.641;12.059;11.125;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.491;0.370;12.676;12.770;12.812;12.050;12.118;12.341;12.556;12.043;13.836;13.072;11.627;12.958;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.077;0.613;12.404;12.861;13.442;12.575;12.258;12.574;13.002;12.359;12.181;13.254;12.970;13.952;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.330;0.461;18.909;18.521;17.824;17.284;16.613;16.282;16.954;18.504;16.533;16.407;16.395;17.892;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;1.624;0.044;16.233;16.080;16.610;15.071;16.695;15.838;16.652;17.392;16.148;16.082;15.911;16.499;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.000;0.830;13.291;12.643;16.147;13.860;12.095;12.207;15.225;14.413;13.492;12.326;13.219;13.120;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;1.124;0.118;12.705;12.762;14.034;12.374;12.311;11.186;13.800;13.634;12.657;12.160;12.070;11.962;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.109;0.607;12.087;11.717;12.223;11.442;11.307;11.870;11.832;11.689;11.198;11.245;11.437;12.033;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.969;0.156;16.080;17.526;17.806;16.893;16.115;16.287;20.407;19.752;15.145;18.015;17.942;17.211;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
5/;5;0.819;0.217;15.863;13.523;15.154;14.829;14.342;14.713;16.492;14.316;14.428;14.087;14.667;16.422;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
