"","V1","V2","V3","V4","V5","V6","V7","V8"
"710","T71_9","10000","10000","71","-748463.0","-49259.3","1398407.3","0.5284"
"711","T71_10","10000","10000","71","-50719.4","-50320.7","797.4","1.2572"
"712","T72_1","10000","10000","72","-50512.1","-50381.3","261.7","1.8472"
"713","T72_2","10000","10000","72","-50689.5","-50356.1","666.8","1.3247"
"714","T72_3","10000","10000","72","-50695.4","-50313.6","763.7","1.2887"
"715","T72_4","10000","10000","72","-3369352.8","-46395.6","6645914.5","0.1895"
"716","T72_5","10000","10000","72","-3248306.0","-44214.9","6408182.1","0.1053"
"717","T72_6","10000","10000","72","-2900342.4","-44559.6","5711565.6","0.1132"
"718","T72_7","10000","10000","72","-2906318.2","-43079.8","5726476.9","0.0860"
"719","T72_8","10000","10000","72","-3119558.3","-44694.8","6149726.9","0.1150"
"720","T72_9","10000","10000","72","-425723.5","-49322.3","752802.2","0.4777"
"721","T72_10","10000","10000","72","-2617474.8","-47662.4","5139624.7","0.3166"
"722","T73_1","10000","10000","73","-764046.0","-49282.0","1429528.0","0.4506"
"723","T73_2","10000","10000","73","-3213095.8","-45163.0","6335865.5","0.1434"
"724","T73_3","10000","10000","73","-51235.8","-50347.2","1777.3","1.0979"
"725","T73_4","10000","10000","73","-2273007.0","-43226.8","4459560.3","0.0778"
"726","T73_5","10000","10000","73","-168465.4","-49757.3","237416.1","0.5824"
"727","T73_6","10000","10000","73","-2486495.6","-47297.4","4878396.3","0.2474"
"728","T73_7","10000","10000","73","-2425272.1","-42879.2","4764785.7","0.0760"
"729","T73_8","10000","10000","73","-4943671.2","-44583.4","9798175.5","0.1398"
"730","T73_9","10000","10000","73","-1181937.1","-48504.1","2266866.2","0.3451"
"731","T73_10","10000","10000","73","-4255140.3","-45782.2","8418716.3","0.1868"
"732","T74_1","10000","10000","74","-516149.7","-49265.8","933767.6","0.4231"
"733","T74_2","10000","10000","74","-2592930.9","-42602.1","5100657.6","0.0732"
"734","T74_3","10000","10000","74","-1614391.8","-48264.7","3132254.1","0.3487"
"735","T74_4","10000","10000","74","-3683080.7","-44711.5","7276738.3","0.1181"
"736","T74_5","10000","10000","74","-1815502.5","-48048.6","3534907.9","0.3219"
"737","T74_6","10000","10000","74","-841659.9","-48807.1","1585705.5","0.3925"
"738","T74_7","10000","10000","74","-809527.8","-48794.5","1521466.6","0.3295"
"739","T74_8","10000","10000","74","-3134556.6","-44848.0","6179417.3","0.1225"
"740","T74_9","10000","10000","74","-915883.7","-48876.7","1734014.0","0.4364"
"741","T74_10","10000","10000","74","-2401274.8","-44137.5","4714274.6","0.0874"
"742","T75_1","10000","10000","75","-2744677.8","-44110.4","5401134.8","0.0996"
"743","T75_2","10000","10000","75","-1813222.2","-47994.5","3530455.6","0.2928"
"744","T75_3","10000","10000","75","-198444.5","-49622.9","297643.1","0.5341"
"745","T75_4","10000","10000","75","-3697986.9","-45503.1","7304967.6","0.1582"
"746","T75_5","10000","10000","75","-1862991.0","-47946.3","3630089.3","0.2907"
"747","T75_6","10000","10000","75","-2400494.6","-47148.5","4706692.3","0.2328"
"748","T75_7","10000","10000","75","-2977836.8","-45737.3","5864199.0","0.1455"
"749","T75_8","10000","10000","75","-50545.9","-50386.2","319.3","2.1033"
"750","T75_9","10000","10000","75","-2740748.3","-44527.0","5392442.5","0.1054"
"751","T75_10","10000","10000","75","-2294434.1","-47526.7","4493814.8","0.2526"
"752","T76_1","10000","10000","76","-1546952.6","-47904.4","2998096.3","0.2675"
"753","T76_2","10000","10000","76","-50583.1","-50347.0","472.2","1.2359"
"754","T76_3","10000","10000","76","-1554104.0","-47971.5","3012265.1","0.2774"
"755","T76_4","10000","10000","76","-95596.6","-49968.3","91256.6","0.6540"
"756","T76_5","10000","10000","76","-532289.9","-49282.2","966015.4","0.4383"
"757","T76_6","10000","10000","76","-689259.1","-49049.0","1280420.1","0.4242"
"758","T76_7","10000","10000","76","-145930.2","-49851.7","192157.1","0.5817"
"759","T76_8","10000","10000","76","-50840.4","-50345.6","989.7","1.0122"
"760","T76_9","10000","10000","76","-3291272.1","-44648.4","6493247.3","0.1132"
"761","T76_10","10000","10000","76","-62392.7","-50119.4","24546.6","0.6727"
"762","T77_1","10000","10000","77","-3028482.4","-45302.1","5966360.6","0.1288"
"763","T77_2","10000","10000","77","-3206962.4","-44956.1","6324012.4","0.1252"
"764","T77_3","10000","10000","77","-3746581.7","-46002.3","7401158.9","0.1681"
"765","T77_4","10000","10000","77","-1720821.0","-47764.2","3346113.6","0.2426"
"766","T77_5","10000","10000","77","-51216.0","-50310.9","1810.3","1.0507"
"767","T77_6","10000","10000","77","-1264234.7","-47916.2","2432637.0","0.2503"
"768","T77_7","10000","10000","77","-52181.4","-50257.4","3847.9","1.0268"
"769","T77_8","10000","10000","77","-407545.0","-49414.9","716260.3","0.4810"
"770","T77_9","10000","10000","77","-1120409.5","-48387.6","2144043.9","0.3082"
"771","T77_10","10000","10000","77","-2363286.2","-46678.5","4633215.4","0.1884"
"772","T78_1","10000","10000","78","-338296.6","-49416.1","577761.1","0.4487"
"773","T78_2","10000","10000","78","-1695371.5","-47672.4","3295398.2","0.2377"
"774","T78_3","10000","10000","78","-202424.4","-49658.6","305531.7","0.5332"
"775","T78_4","10000","10000","78","-2609803.6","-46784.7","5126037.8","0.1956"
"776","T78_5","10000","10000","78","-744510.7","-48997.4","1391026.7","0.4138"
"777","T78_6","10000","10000","78","-50570.6","-50392.0","357.2","2.5994"
"778","T78_7","10000","10000","78","-1458120.1","-47940.0","2820360.2","0.2637"
"779","T78_8","10000","10000","78","-50517.3","-50369.0","296.6","1.4161"
"780","T78_9","10000","10000","78","-2510645.2","-46337.7","4928615.0","0.1702"
"781","T78_10","10000","10000","78","-50492.2","-50384.4","215.5","1.4111"
"782","T79_1","10000","10000","79","-51460.3","-50261.1","2398.4","0.8928"
"783","T79_2","10000","10000","79","-548986.2","-49006.8","999958.8","0.3637"
"784","T79_3","10000","10000","79","-1111491.8","-48513.6","2125956.4","0.3047"
"785","T79_4","10000","10000","79","-2407737.6","-46872.4","4721730.4","0.1903"
"786","T79_5","10000","10000","79","-2596218.7","-45906.8","5100623.9","0.1420"
"787","T79_6","10000","10000","79","-737397.1","-48461.8","1377870.6","0.2838"
"788","T79_7","10000","10000","79","-257941.4","-49639.7","416603.3","0.4996"
"789","T79_8","10000","10000","79","-50521.5","-50380.9","281.2","1.6064"
"790","T79_9","10000","10000","79","-248190.1","-49687.6","397005.0","0.5242"
"791","T79_10","10000","10000","79","-50521.5","-50380.9","281.2","1.6064"
"792","T80_1","10000","10000","80","-98897.4","-49933.8","97927.1","0.5999"
"793","T80_2","10000","10000","80","-379041.8","-49321.6","659440.5","0.4187"
"794","T80_3","10000","10000","80","-50515.8","-50362.5","306.7","1.0671"
"795","T80_4","10000","10000","80","-845305.3","-48549.4","1593511.7","0.2984"
"796","T80_5","10000","10000","80","-202717.4","-49641.7","306151.3","0.4933"
"797","T80_6","10000","10000","80","-1816725.5","-47172.7","3539105.6","0.2142"
"798","T80_7","10000","10000","80","-1744653.9","-46330.5","3396646.8","0.1497"
"799","T80_8","10000","10000","80","-50561.9","-50284.7","554.5","0.8946"
"800","T80_9","10000","10000","80","-1744653.9","-46330.5","3396646.8","0.1497"
"801","T80_10","10000","10000","80","-50519.3","-50371.2","296.2","1.6211"
"802","T81_1","10000","10000","81","-1374396.9","-47703.3","2653387.3","0.2392"
"803","T81_2","10000","10000","81","-291435.8","-49650.5","483570.7","0.5890"
"804","T81_3","10000","10000","81","-50482.2","-50394.0","176.5","2.1257"
"805","T81_4","10000","10000","81","-2422400.3","-46453.4","4751893.8","0.1463"
"806","T81_5","10000","10000","81","-50634.0","-50366.9","534.3","1.3995"
"807","T81_6","10000","10000","81","-50915.1","-50259.2","1311.7","0.7216"
"808","T81_7","10000","10000","81","-2138426.2","-46150.2","4184551.9","0.1519"
"809","T81_8","10000","10000","81","-61581.6","-50153.8","22855.6","0.7239"
"810","T81_9","10000","10000","81","-74661.3","-50106.7","49109.1","0.7515"
"811","T81_10","10000","10000","81","-2389272.4","-46559.3","4685426.2","0.1657"
"812","T82_1","10000","10000","82","-50577.0","-50383.7","386.5","1.8462"
"813","T82_2","10000","10000","82","-2691973.4","-46363.2","5291220.4","0.1589"
"814","T82_3","10000","10000","82","-78659.1","-50073.6","57170.9","0.7047"
"815","T82_4","10000","10000","82","-1801440.8","-46872.1","3509137.4","0.1819"
"816","T82_5","10000","10000","82","-61871.6","-50192.9","23357.2","0.7884"
"817","T82_6","10000","10000","82","-58017.7","-50130.1","15775.1","0.6871"
"818","T82_7","10000","10000","82","-293532.0","-49498.0","488068.0","0.4467"
"819","T82_8","10000","10000","82","-601758.4","-48782.0","1105952.8","0.3159"
"820","T82_9","10000","10000","82","-178480.6","-49602.4","257756.3","0.4394"
"821","T82_10","10000","10000","82","-268536.2","-49521.9","438028.6","0.4667"
"822","T83_1","10000","10000","83","-97601.9","-49978.3","95247.2","0.5803"
"823","T83_2","10000","10000","83","-55928.7","-50146.4","11564.5","0.5900"
"824","T83_3","10000","10000","83","-1002077.9","-48614.3","1906927.1","0.3104"
"825","T83_4","10000","10000","83","-100206.3","-49896.5","100619.5","0.5529"
"826","T83_5","10000","10000","83","-50474.5","-50401.0","147.0","2.2683"
"827","T83_6","10000","10000","83","-130028.8","-49675.9","160705.9","0.5059"
"828","T83_7","10000","10000","83","-58417.3","-50250.1","16334.4","0.7899"
"829","T83_8","10000","10000","83","-58238.0","-50112.6","16250.8","0.5813"
"830","T83_9","10000","10000","83","-50604.1","-50389.3","429.7","1.9919"
"831","T83_10","10000","10000","83","-172352.4","-49674.9","245355.0","0.4323"
"832","T84_1","10000","10000","84","-1071281.7","-48152.0","2046259.4","0.2479"
"833","T84_2","10000","10000","84","-72748.5","-50010.6","45475.8","0.6385"
"834","T84_3","10000","10000","84","-50535.3","-50359.6","351.5","0.9943"
"835","T84_4","10000","10000","84","-490676.5","-48831.2","883690.5","0.2997"
"836","T84_5","10000","10000","84","-52825.3","-50204.1","5242.4","0.7102"
"837","T84_6","10000","10000","84","-1406887.4","-46841.7","2720091.3","0.1677"
"838","T84_7","10000","10000","84","-55916.8","-50260.2","11313.2","0.7630"
"839","T84_8","10000","10000","84","-68286.6","-50099.3","36374.6","0.6676"
"840","T84_9","10000","10000","84","-50471.4","-50394.5","153.9","1.8713"
"841","T84_10","10000","10000","84","-50503.3","-50391.2","224.2","1.9701"
"842","T85_1","10000","10000","85","-386888.9","-49089.2","675599.3","0.3599"
"843","T85_2","10000","10000","85","-50541.2","-50296.3","489.8","0.9065"
"844","T85_3","10000","10000","85","-50529.1","-50385.9","286.4","2.0040"
"845","T85_4","10000","10000","85","-600632.1","-48955.4","1103353.3","0.3202"
"846","T85_5","10000","10000","85","-268483.1","-49252.4","438461.6","0.3527"
"847","T85_6","10000","10000","85","-470039.5","-48573.7","842931.7","0.2857"
"848","T85_7","10000","10000","85","-50554.5","-50263.3","582.4","0.8213"
"849","T85_8","10000","10000","85","-104060.1","-49899.7","108320.8","0.5421"
"850","T85_9","10000","10000","85","-58384.7","-50119.1","16531.2","0.6282"
"851","T85_10","10000","10000","85","-146982.2","-49638.5","194687.5","0.4383"
"852","T86_1","10000","10000","86","-50488.5","-50377.1","222.8","1.2476"
"853","T86_2","10000","10000","86","-102696.2","-49932.8","105526.9","0.5463"
"854","T86_3","10000","10000","86","-868771.6","-48065.9","1641411.5","0.2142"
"855","T86_4","10000","10000","86","-68602.4","-50091.3","37022.1","0.6210"
"856","T86_5","10000","10000","86","-86197.9","-49882.3","72631.2","0.4975"
"857","T86_6","10000","10000","86","-52304.2","-50275.3","4057.8","0.8097"
"858","T86_7","10000","10000","86","-50659.9","-50313.9","692.1","0.9937"
"859","T86_8","10000","10000","86","-79414.7","-50065.6","58698.2","0.5384"
"860","T86_9","10000","10000","86","-97432.3","-49921.7","95021.1","0.5212"
"861","T86_10","10000","10000","86","-58892.0","-50155.5","17473.0","0.6828"
"862","T87_1","10000","10000","87","-236581.1","-49190.9","374780.3","0.3259"
"863","T87_2","10000","10000","87","-131455.1","-49791.6","163326.9","0.4598"
"864","T87_3","10000","10000","87","-50962.9","-50349.3","1227.2","0.9716"
"865","T87_4","10000","10000","87","-50526.4","-50378.7","295.3","1.3267"
"866","T87_5","10000","10000","87","-50479.1","-50395.4","167.2","2.0533"
"867","T87_6","10000","10000","87","-291907.7","-49364.7","485086.0","0.3769"
"868","T87_7","10000","10000","87","-50475.4","-50390.1","170.7","1.8264"
"869","T87_8","10000","10000","87","-131455.1","-49791.6","163326.9","0.4598"
"870","T87_9","10000","10000","87","-50947.4","-50233.0","1428.8","0.6501"
"871","T87_10","10000","10000","87","-435772.9","-48985.5","773574.8","0.3178"
"872","T88_1","10000","10000","88","-50499.8","-50384.0","231.7","1.5205"
"873","T88_2","10000","10000","88","-658763.7","-48631.9","1220263.7","0.2771"
"874","T88_3","10000","10000","88","-50527.7","-50385.9","283.5","1.4335"
"875","T88_4","10000","10000","88","-50490.5","-50374.6","231.7","1.4483"
"876","T88_5","10000","10000","88","-327767.2","-49111.0","557312.3","0.3247"
"877","T88_6","10000","10000","88","-96133.6","-49758.0","92751.1","0.5005"
"878","T88_7","10000","10000","88","-87453.2","-50014.6","74877.1","0.5500"
"879","T88_8","10000","10000","88","-50520.7","-50391.5","258.3","2.1369"
"880","T88_9","10000","10000","88","-50618.0","-50359.1","517.8","1.3237"
"881","T88_10","10000","10000","88","-54117.9","-50212.4","7811.0","0.6410"
"882","T89_1","10000","10000","89","-208375.1","-49475.5","317799.2","0.3783"
"883","T89_2","10000","10000","89","-51074.5","-50292.1","1564.6","0.8621"
"884","T89_3","10000","10000","89","-50825.9","-50268.8","1114.3","0.8105"
"885","T89_4","10000","10000","89","-54244.3","-50250.0","7988.6","0.9005"
"886","T89_5","10000","10000","89","-217906.5","-49510.4","336792.1","0.3857"
"887","T89_6","10000","10000","89","-72436.0","-50046.9","44778.2","0.5836"
"888","T89_7","10000","10000","89","-57099.8","-50157.4","13884.8","0.6558"
"889","T89_8","10000","10000","89","-50567.3","-50350.7","433.2","0.8633"
"890","T89_9","10000","10000","89","-117256.3","-49786.9","134938.7","0.4565"
"891","T89_10","10000","10000","89","-50491.9","-50394.0","195.7","1.9675"
"892","T90_1","10000","10000","90","-60372.0","-50146.3","20451.5","0.6400"
"893","T90_2","10000","10000","90","-63414.4","-50027.4","26774.1","0.5047"
"894","T90_3","10000","10000","90","-53607.4","-50163.8","6887.2","0.6934"
"895","T90_4","10000","10000","90","-50760.8","-50275.7","970.2","0.8715"
"896","T90_5","10000","10000","90","-51246.6","-50329.1","1835.1","1.0629"
"897","T90_6","10000","10000","90","-50510.0","-50378.0","264.0","1.1508"
"898","T90_7","10000","10000","90","-130840.5","-49601.3","162478.4","0.3971"
"899","T90_8","10000","10000","90","-59391.4","-50163.7","18455.4","0.5868"
"900","T90_9","10000","10000","90","-50517.2","-50380.0","274.4","1.4557"
"901","T90_10","10000","10000","90","-55274.0","-50265.6","10016.7","0.9686"
"902","T91_1","10000","10000","91","-50989.1","-50318.2","1342.0","0.9088"
"903","T91_2","10000","10000","91","-50496.6","-50370.8","251.6","1.1984"
"904","T91_3","10000","10000","91","-50488.2","-50378.8","218.9","1.2951"
"905","T91_4","10000","10000","91","-225549.5","-49193.3","352712.3","0.3257"
"906","T91_5","10000","10000","91","-50746.7","-50359.9","773.6","1.0437"
"907","T91_6","10000","10000","91","-50495.2","-50366.3","257.8","1.1466"
"908","T91_7","10000","10000","91","-56419.3","-50191.0","12456.6","0.7424"
"909","T91_8","10000","10000","91","-50745.1","-50359.0","772.3","1.0953"
"910","T91_9","10000","10000","91","-51566.7","-50268.4","2596.6","0.8362"
"911","T91_10","10000","10000","91","-75197.0","-49960.8","50472.4","0.4965"
"912","T92_1","10000","10000","92","-59297.6","-50050.4","18494.3","0.5847"
"913","T92_2","10000","10000","92","-52665.5","-50246.3","4838.4","0.7764"
"914","T92_3","10000","10000","92","-50491.2","-50395.0","192.4","2.2488"
"915","T92_4","10000","10000","92","-50543.3","-50378.2","330.2","1.2530"
"916","T92_5","10000","10000","92","-50525.4","-50378.6","293.5","1.2062"
"917","T92_6","10000","10000","92","-54263.4","-50262.5","8001.8","0.7787"
"918","T92_7","10000","10000","92","-51151.7","-50235.3","1832.8","0.6755"
"919","T92_8","10000","10000","92","-50503.3","-50369.8","267.0","1.1521"
"920","T92_9","10000","10000","92","-55033.9","-50026.5","10014.8","0.5317"
"921","T92_10","10000","10000","92","-50477.0","-50376.5","201.0","1.0009"
"922","T93_1","10000","10000","93","-50474.5","-50395.2","158.7","1.6136"
"923","T93_2","10000","10000","93","-87713.6","-49916.4","75594.4","0.3921"
"924","T93_3","10000","10000","93","-50615.0","-50233.0","763.9","0.8163"
"925","T93_4","10000","10000","93","-53834.6","-50211.9","7245.3","0.6109"
"926","T93_5","10000","10000","93","-50506.5","-50363.2","286.5","1.0830"
"927","T93_6","10000","10000","93","-50499.4","-50382.7","233.4","1.5989"
"928","T93_7","10000","10000","93","-50483.4","-50389.4","188.0","1.3793"
"929","T93_8","10000","10000","93","-52263.4","-50234.5","4057.8","0.8076"
"930","T93_9","10000","10000","93","-51259.2","-50264.9","1988.6","0.7557"
"931","T93_10","10000","10000","93","-50876.9","-50313.7","1126.4","0.9396"
"932","T94_1","10000","10000","94","-50547.8","-50374.3","347.1","1.2194"
"933","T94_2","10000","10000","94","-51188.5","-50233.0","1910.9","0.6959"
"934","T94_3","10000","10000","94","-50716.4","-50321.4","790.1","0.9343"
"935","T94_4","10000","10000","94","-50522.1","-50307.9","428.3","0.9162"
"936","T94_5","10000","10000","94","-51408.1","-50326.4","2163.3","0.8732"
"937","T94_6","10000","10000","94","-50581.9","-50291.9","580.0","0.8242"
"938","T94_7","10000","10000","94","-51395.9","-50296.6","2198.7","0.7762"
"939","T94_8","10000","10000","94","-52115.0","-50194.5","3840.9","0.6243"
"940","T94_9","10000","10000","94","-50481.3","-50387.6","187.3","1.8158"
"941","T94_10","10000","10000","94","-50603.9","-50317.6","572.6","1.0669"
"942","T95_1","10000","10000","95","-50918.4","-50333.1","1170.5","0.9248"
"943","T95_2","10000","10000","95","-50636.7","-50275.9","721.5","0.7541"
"944","T95_3","10000","10000","95","-50556.6","-50379.1","354.9","1.2262"
"945","T95_4","10000","10000","95","-73703.6","-50020.0","47367.2","0.4958"
"946","T95_5","10000","10000","95","-50534.4","-50362.5","343.7","0.9338"
"947","T95_6","10000","10000","95","-50688.9","-50318.4","741.0","0.8737"
"948","T95_7","10000","10000","95","-59510.2","-50026.0","18968.4","0.5143"
"949","T95_8","10000","10000","95","-51065.2","-50333.9","1462.8","0.9132"
"950","T95_9","10000","10000","95","-50524.6","-50380.6","287.9","1.2953"
"951","T95_10","10000","10000","95","-66531.2","-50134.2","32793.9","0.6057"
"952","T96_1","10000","10000","96","-53040.9","-50196.8","5688.2","0.5785"
"953","T96_2","10000","10000","96","-50521.7","-50382.9","277.7","1.3572"
"954","T96_3","10000","10000","96","-51156.9","-50289.6","1734.5","0.7112"
"955","T96_4","10000","10000","96","-213918.3","-49374.7","329087.1","0.3135"
"956","T96_5","10000","10000","96","-50658.5","-50339.0","639.0","0.8354"
"957","T96_6","10000","10000","96","-50530.6","-50383.4","294.3","1.4895"
"958","T96_7","10000","10000","96","-50478.5","-50384.3","188.3","1.1661"
"959","T96_8","10000","10000","96","-50474.4","-50392.0","164.7","1.3840"
"960","T96_9","10000","10000","96","-50485.5","-50390.9","189.3","1.4291"
"961","T96_10","10000","10000","96","-51189.1","-50292.3","1793.5","0.8451"
"962","T97_1","10000","10000","97","-50507.4","-50378.9","256.9","1.3928"
"963","T97_2","10000","10000","97","-50520.8","-50381.1","279.4","1.3508"
"964","T97_3","10000","10000","97","-50821.6","-50352.8","937.5","0.9792"
"965","T97_4","10000","10000","97","-50706.5","-50323.5","765.9","0.7938"
"966","T97_5","10000","10000","97","-50617.4","-50372.9","489.1","1.0725"
"967","T97_6","10000","10000","97","-50758.6","-50338.7","839.9","0.9680"
"968","T97_7","10000","10000","97","-144317.0","-49473.8","189686.5","0.3235"
"969","T97_8","10000","10000","97","-50510.6","-50381.9","257.4","1.2219"
"970","T97_9","10000","10000","97","-51128.0","-50276.9","1702.3","0.7357"
"971","T97_10","10000","10000","97","-50540.0","-50356.5","367.0","1.0407"
"972","T98_1","10000","10000","98","-50694.9","-50286.6","816.5","0.7585"
"973","T98_2","10000","10000","98","-50488.4","-50378.0","220.8","1.3812"
"974","T98_3","10000","10000","98","-50809.0","-50270.5","1077.0","0.7075"
"975","T98_4","10000","10000","98","-50784.8","-50236.7","1096.1","0.5909"
"976","T98_5","10000","10000","98","-50526.3","-50383.3","286.1","1.2859"
"977","T98_6","10000","10000","98","-50990.7","-50264.5","1452.5","0.7060"
"978","T98_7","10000","10000","98","-50538.5","-50361.4","354.2","0.8752"
"979","T98_8","10000","10000","98","-50990.7","-50264.5","1452.5","0.7060"
"980","T98_9","10000","10000","98","-50826.1","-50308.3","1035.5","0.8612"
"981","T98_10","10000","10000","98","-50645.9","-50384.2","523.4","1.5069"
"982","T99_1","10000","10000","99","-50550.3","-50285.3","530.0","0.7632"
"983","T99_2","10000","10000","99","-50511.2","-50373.2","276.1","1.0100"
"984","T99_3","10000","10000","99","-50563.6","-50358.6","410.0","0.9371"
"985","T99_4","10000","10000","99","-52367.1","-50274.4","4185.3","0.7203"
"986","T99_5","10000","10000","99","-50566.5","-50374.0","385.0","1.2566"
"987","T99_6","10000","10000","99","-50540.2","-50378.1","324.2","1.2762"
"988","T99_7","10000","10000","99","-50515.7","-50354.0","323.4","0.7761"
"989","T99_8","10000","10000","99","-50518.0","-50376.4","283.3","1.3643"
"990","T99_9","10000","10000","99","-54427.1","-50261.8","8330.7","0.7775"
"991","T99_10","10000","10000","99","-50469.9","-50389.9","160.1","1.4582"
"992","T100_1","10000","10000","100","-50522.5","-50370.1","304.7","0.9850"
"993","T100_2","10000","10000","100","-50690.0","-50332.4","715.2","0.8199"
"994","T100_3","10000","10000","100","-50496.5","-50377.0","239.0","1.2136"
"995","T100_4","10000","10000","100","-50669.4","-50344.8","649.3","0.7721"
"996","T100_5","10000","10000","100","-50956.8","-50348.6","1216.6","0.9045"
"997","T100_6","10000","10000","100","-51397.4","-50251.1","2292.8","0.7050"
"998","T100_7","10000","10000","100","-56882.1","-50136.7","13490.8","0.6796"
"999","T100_8","10000","10000","100","-50486.8","-50387.1","199.5","1.2812"
"1000","T100_9","10000","10000","100","-50602.3","-50333.7","537.2","0.9654"
"1001","T100_10","10000","10000","100","-50644.0","-50290.2","707.6","0.7143"
"1002","T101_1","10000","10000","101","-50560.7","-50363.5","394.3","0.9976"
"1003","T101_2","10000","10000","101","-52297.4","-50046.8","4501.3","0.5051"
"1004","T101_3","10000","10000","101","-50512.5","-50369.4","286.1","1.0610"
"1005","T101_4","10000","10000","101","-50507.6","-50385.3","244.7","1.3799"
"1006","T101_5","10000","10000","101","-50486.0","-50377.8","216.5","1.1057"
"1007","T101_6","10000","10000","101","-50744.8","-50321.3","846.9","0.9033"
"1008","T101_7","10000","10000","101","-50697.7","-50283.7","827.9","0.7916"
"1009","T101_8","10000","10000","101","-50897.4","-50337.0","1120.7","0.7854"
"1010","T101_9","10000","10000","101","-72877.4","-50138.3","45478.2","0.5814"
"1011","T101_10","10000","10000","101","-50539.1","-50359.0","360.2","0.8303"
"1012","T102_1","10000","10000","102","-50495.4","-50376.9","236.9","1.1041"
"1013","T102_2","10000","10000","102","-50518.0","-50371.0","294.1","1.1456"
"1014","T102_3","10000","10000","102","-52154.0","-50276.8","3754.3","0.6265"
"1015","T102_4","10000","10000","102","-50521.5","-50373.6","295.7","1.1153"
"1016","T102_5","10000","10000","102","-50486.7","-50391.7","190.0","1.5664"
"1017","T102_6","10000","10000","102","-50511.7","-50358.2","307.1","0.9881"
"1018","T102_7","10000","10000","102","-50524.9","-50364.1","321.5","0.9274"
"1019","T102_8","10000","10000","102","-56231.4","-50069.7","12323.3","0.5018"
"1020","T102_9","10000","10000","102","-50495.7","-50384.8","221.9","1.3683"
"1021","T102_10","10000","10000","102","-50481.6","-50387.1","189.0","1.4865"
"1022","T103_1","10000","10000","103","-50563.1","-50365.5","395.3","1.1761"
"1023","T103_2","10000","10000","103","-50627.6","-50338.6","577.9","0.9029"
"1024","T103_3","10000","10000","103","-50492.1","-50382.6","218.9","1.1424"
"1025","T103_4","10000","10000","103","-50683.5","-50347.4","672.2","0.8205"
"1026","T103_5","10000","10000","103","-50484.5","-50397.1","174.8","1.7373"
"1027","T103_6","10000","10000","103","-50494.4","-50396.0","196.6","1.7688"
"1028","T103_7","10000","10000","103","-50700.5","-50357.6","685.7","0.9750"
"1029","T103_8","10000","10000","103","-50603.4","-50366.2","474.2","0.8452"
"1030","T103_9","10000","10000","103","-50529.5","-50371.1","316.9","1.1771"
"1031","T103_10","10000","10000","103","-50680.9","-50364.1","633.5","0.9967"
"1032","T104_1","10000","10000","104","-50756.4","-50351.0","810.8","0.9193"
"1033","T104_2","10000","10000","104","-50532.2","-50369.9","324.5","0.8960"
"1034","T104_3","10000","10000","104","-50489.6","-50376.9","225.4","1.1335"
"1035","T104_4","10000","10000","104","-50548.9","-50357.3","383.1","0.9273"
"1036","T104_5","10000","10000","104","-50481.4","-50395.8","171.2","1.5954"
"1037","T104_6","10000","10000","104","-50481.0","-50384.7","192.6","1.1709"
"1038","T104_7","10000","10000","104","-50491.2","-50375.8","230.7","0.9978"
"1039","T104_8","10000","10000","104","-50480.0","-50394.4","171.3","1.5283"
"1040","T104_9","10000","10000","104","-50557.6","-50357.1","401.1","0.9141"
"1041","T104_10","10000","10000","104","-50593.3","-50377.3","432.1","1.2211"
"1042","T105_1","10000","10000","105","-50685.8","-50335.6","700.4","0.8861"
"1043","T105_2","10000","10000","105","-50657.2","-50338.7","637.0","0.8571"
"1044","T105_3","10000","10000","105","-50521.3","-50381.0","280.7","1.2703"
"1045","T105_4","10000","10000","105","-50571.7","-50361.1","421.2","0.8677"
"1046","T105_5","10000","10000","105","-50500.8","-50377.4","246.7","1.0219"
"1047","T105_6","10000","10000","105","-50555.2","-50378.4","353.7","1.2407"
"1048","T105_7","10000","10000","105","-61141.0","-50157.9","21966.2","0.5415"
"1049","T105_8","10000","10000","105","-50504.9","-50367.9","274.0","0.9601"
"1050","T105_9","10000","10000","105","-50545.9","-50370.6","350.8","1.0432"
"1051","T105_10","10000","10000","105","-50489.5","-50397.9","183.2","1.8822"
"1052","T106_1","10000","10000","106","-50472.1","-50381.7","180.9","1.2368"
"1053","T106_2","10000","10000","106","-50472.8","-50379.2","187.1","1.1164"
"1054","T106_3","10000","10000","106","-50928.9","-50332.0","1193.8","0.8851"
"1055","T106_4","10000","10000","106","-50787.4","-50359.9","855.0","1.0164"
"1056","T106_5","10000","10000","106","-50471.9","-50391.7","160.4","1.6491"
"1057","T106_6","10000","10000","106","-50555.6","-50373.4","364.4","0.9490"
"1058","T106_7","10000","10000","106","-50996.7","-50185.4","1622.7","0.6092"
"1059","T106_8","10000","10000","106","-50580.0","-50373.0","414.1","1.0938"
"1060","T106_9","10000","10000","106","-50505.7","-50368.8","273.8","0.9314"
"1061","T106_10","10000","10000","106","-50839.1","-50340.0","998.1","0.7845"
"1062","T107_1","10000","10000","107","-50597.1","-50359.6","475.1","0.9339"
"1063","T107_2","10000","10000","107","-50474.8","-50396.2","157.2","1.5741"
"1064","T107_3","10000","10000","107","-50568.0","-50274.7","586.7","0.6117"
"1065","T107_4","10000","10000","107","-50979.4","-50345.5","1267.9","0.8399"
"1066","T107_5","10000","10000","107","-50657.2","-50362.5","589.4","0.9361"
